% # columns="iteration, evaluation, sigma, void, void,  stds==sigma*sqrt(diag(C))", seed=5, Thu Feb  1 00:26:52 2018, <python>{}</python>
1 12 1.85747457291 0 0 1.84266791933 1.84158561362 1.87625747237 1.87429712321 1.85764823321 1.83669630806 1.84756263748 1.87095506094 1.83367145015 1.84974995226 1.83800989798 1.84980028864 1.83155738065 1.84922770862 1.85136375527
2 24 1.7453093066 0 0 1.71497488515 1.73238491303 1.76669043392 1.78613993607 1.72936306567 1.70373636166 1.73868274874 1.76330517748 1.72420873134 1.73505360499 1.71778671896 1.72727714335 1.68646103182 1.74468192496 1.71819598211
3 36 1.58919868636 0 0 1.56512810122 1.56503924663 1.61643744366 1.62071297415 1.56389317565 1.5415478014 1.57945551033 1.61709347572 1.54960849488 1.57989248003 1.57876289678 1.56117401759 1.52046491898 1.55995176894 1.56784610908
4 48 1.55343973324 0 0 1.532506942 1.53576229247 1.55993819302 1.60722832713 1.52620602729 1.51766470413 1.53341723299 1.57031952425 1.53364565003 1.5402027107 1.53696166963 1.51064925867 1.49273068875 1.53938020564 1.50940473979
5 60 1.47294482484 0 0 1.45613540715 1.44196670232 1.4711902561 1.52703532509 1.44347078366 1.45042781781 1.46070153846 1.48736798048 1.46044973733 1.47844050436 1.45275228873 1.41308956343 1.40705916624 1.43206718057 1.41141606183
6 72 1.47507832988 0 0 1.44068039423 1.45772321851 1.49818112064 1.54542898459 1.45686002921 1.46212384479 1.44141110105 1.51107858322 1.47375591901 1.47914095787 1.41720652549 1.41375922733 1.38751523918 1.43743075094 1.41414737991
7 84 1.49461290456 0 0 1.43830052544 1.48955604754 1.52385069013 1.56549459255 1.47856443002 1.48339327641 1.46504668713 1.52598673473 1.49202879207 1.51365236974 1.41815374332 1.44551854223 1.39899749992 1.42744915216 1.43574136683
8 96 1.44820103194 0 0 1.39206867162 1.44560285916 1.46553888893 1.51645025038 1.44907684398 1.44120169265 1.40175154238 1.47765218114 1.43079720467 1.47010470767 1.37087813328 1.38683579505 1.36316378229 1.36410152095 1.38837387019
9 108 1.48971135296 0 0 1.47084438067 1.48462528262 1.49380634567 1.56351469852 1.48803933472 1.48036712974 1.44504294087 1.52020898966 1.50168477028 1.4845739507 1.40543294805 1.42574507053 1.41325898861 1.42673771589 1.39817236633
10 120 1.54911329344 0 0 1.52960383733 1.56811094264 1.53131813923 1.6287184112 1.54314541959 1.56313365659 1.51545668122 1.55157481598 1.59904163785 1.5532570254 1.4453559456 1.46643501417 1.4712133157 1.43841865568 1.46496734329
11 132 1.57150484464 0 0 1.54598771092 1.57409252005 1.54406580269 1.64954456192 1.56148291958 1.57653180607 1.53078605734 1.61055457917 1.6377986179 1.57215266689 1.45426519337 1.4871185143 1.50961870762 1.46788410404 1.49550990461
12 144 1.55552249644 0 0 1.52329637013 1.54406356793 1.52509147357 1.62824566371 1.53195776746 1.56446458238 1.52275723511 1.57737634033 1.61413116931 1.57261829155 1.47405808899 1.45159940542 1.50139089233 1.46722630562 1.4947547723
13 156 1.5903317374 0 0 1.55902267214 1.55887685689 1.55994070207 1.62988425016 1.58012766949 1.58400079819 1.59299258843 1.63007239332 1.63955415952 1.62789420266 1.50095415006 1.47361394779 1.52164262873 1.47879747217 1.54527868418
14 168 1.55059122855 0 0 1.50888607662 1.51899341059 1.5074840612 1.61070706976 1.5007497986 1.54048891637 1.53815234052 1.58033078664 1.59962005363 1.59269172174 1.48391629152 1.43684165951 1.48334930163 1.44487545936 1.51787134597
15 180 1.51918068001 0 0 1.47201225743 1.49568441903 1.47281249389 1.57993486172 1.43932287831 1.51440248591 1.52498910906 1.52261382797 1.58455875152 1.55154249295 1.47206618919 1.40785497354 1.45006362017 1.40446551019 1.46730604569
16 192 1.59170700103 0 0 1.53891263521 1.57603723308 1.55235966873 1.65615495213 1.59979613345 1.57702212422 1.59337124809 1.56196013793 1.64607493692 1.61434482362 1.56202603063 1.47607849782 1.50604168642 1.45362979302 1.53458950833
17 204 1.6651601807 0 0 1.61295211555 1.65703057223 1.64496294862 1.72299292053 1.72035867967 1.66122639661 1.68845595682 1.62540793527 1.74243381554 1.67241599869 1.62565672394 1.52547577628 1.56454629444 1.49711976863 1.62193034842
18 216 1.74669604175 0 0 1.67864429439 1.71515019931 1.71358533667 1.82650618123 1.85982012788 1.77776961211 1.77448246924 1.70629826776 1.81878810315 1.74710760083 1.71507919763 1.56122897225 1.63953489205 1.56839465424 1.69935232633
19 228 1.7543934426 0 0 1.6726065274 1.72714933708 1.73404250967 1.83372991178 1.90603794959 1.8001344106 1.78071830401 1.70710530252 1.8187873826 1.75870942184 1.69391397641 1.55307549171 1.62869700186 1.53772963285 1.73461028839
20 240 1.72442921226 0 0 1.64017720603 1.72347633151 1.69792692681 1.79081980659 1.91880305972 1.739533502 1.74860204148 1.68281751909 1.78755809333 1.69713410345 1.6783895635 1.50937883272 1.59286603352 1.4918839519 1.72123610268
21 252 1.76782151057 0 0 1.65365525095 1.79683323593 1.79799436991 1.83768352681 2.06022750002 1.75195226005 1.77932939458 1.71930752964 1.83588313722 1.72518518725 1.73152053572 1.52720555754 1.62100930986 1.5298568323 1.80561831591
22 264 1.83467711457 0 0 1.7198271916 1.85792364469 1.87462956257 1.91048543315 2.1910561255 1.81001506337 1.84155286864 1.76638476827 1.8886046509 1.75868433836 1.79074817459 1.59969268367 1.64305606357 1.57324314836 1.91991208574
