% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principle axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=7, Tue Jan 30 03:20:31 2018
1 12 -0.0507694640634 -0.00010613858226 0.000717036957262 0.0415620563805 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
2 24 -0.0726155854587 -0.000179369566053 0.000162894127291 0.101451079954 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
3 36 -0.0701628509719 -0.000874804693405 0.000665689115238 0.110407682377 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
4 48 -0.0823142705802 -0.000604695816063 0.000504021419801 0.114530329248 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
5 60 -0.0833700245718 -0.000623346186148 0.00013791878926 0.103311709446 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
6 72 -0.0993900521099 -0.000498804891415 0.000448207497372 0.117961219925 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
7 84 -0.125510154237 -0.00121352197222 0.000914963733774 0.129263359164 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
8 96 -0.101151990328 -0.00262832330431 0.000595028429358 0.168625264947 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
9 108 -0.0935166895603 -0.000322095790645 0.000925804205404 0.201158570846 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
10 120 -0.0968469621295 -0.000728988293442 0.00311892924103 0.198087299176 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
11 132 -0.126047358931 -8.76707579447e-05 0.00433573146644 0.20000709254 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
12 144 -0.144178493424 -0.00324205926459 0.00412642305933 0.192815023241 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
13 156 -0.180210414318 -0.00464582727694 0.000848965236685 0.197982876061 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
14 168 -0.191258840634 -0.000839128161625 0.00361884318467 0.201871677409 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
15 180 -0.220135694553 -0.000990660209877 0.000452934624294 0.222546674396 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
16 192 -0.21414282217 -0.000753135027876 0.00220714373108 0.22406506548 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
17 204 -0.190098227646 -6.70510299609e-05 0.000691617353172 0.227110632564 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
18 216 -0.199126785127 -0.00273432047114 0.00132739086 0.234991927985 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
19 228 -0.195848029304 -0.00209483434312 0.000538236410815 0.236959599266 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
20 240 -0.174640423685 -0.00145672043719 0.00315645067694 0.22337114778 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
21 252 -0.181210332619 -0.000566515416255 0.0049565392615 0.220583328246 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
22 264 -0.175436101002 -0.000377371584782 0.00142067485524 0.226684238769 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
23 276 -0.168633092212 -0.00144512621176 0.00521056229911 0.238675895635 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
24 288 -0.184970211119 -0.00169049443022 0.00226904685734 0.241123341171 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
25 300 -0.21107463572 -0.000321543966091 0.00108054138328 0.269920616695 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
26 312 -0.226349858297 -0.00207600196344 0.00248667092153 0.271400165763 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
27 324 -0.229010350802 -0.00543721631767 0.00210078537752 0.28794616702 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
28 336 -0.219167593966 -0.000233935166376 0.000782980569705 0.306167888471 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
29 348 -0.249407811268 -0.0012112921491 0.000582573903868 0.308975554573 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
30 360 -0.250675803517 -0.000424072529697 0.00366770197164 0.318500911903 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
31 372 -0.247748177653 -0.00445711824523 0.00418055881218 0.300208881117 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
32 384 -0.253089056304 -0.00110457335864 0.00405240470292 0.32584626103 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
33 396 -0.25777607742 -0.000490012409157 0.00574923822045 0.357687933696 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
34 408 -0.28606870743 -0.00132553955402 0.0110643833942 0.343477124746 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
35 420 -0.259685449828 -0.00205538567641 0.00344689969554 0.339180672406 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
36 432 -0.227732967369 -0.00343213970256 0.0001629087935 0.344200063356 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
37 444 -0.208516131412 -0.000177998115289 0.00118413998782 0.349909719036 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
38 456 -0.191601374642 -0.00657387305047 0.00146512907454 0.353967024191 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
39 468 -0.182458200664 -0.00034852122442 0.00447207068263 0.349182841618 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
40 480 -0.181050462737 -0.00212498871747 0.0109020477267 0.33811004406 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
41 492 -0.200527249739 -0.0020202401131 0.00247087525061 0.320032199957 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
42 504 -0.183160679724 -0.000885800201832 0.000441050061016 0.325200707679 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
43 516 -0.193902963918 -0.00906805142134 0.000357520217764 0.33607415968 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
44 528 -0.192516749092 -0.00417445615131 0.00168240756475 0.329775766345 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
45 540 -0.199730833397 -0.00556080951114 0.000545856654334 0.310572165701 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
46 552 -0.206676825348 -0.000842714852854 0.000530576000805 0.304157972587 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
47 564 -0.229961405333 -0.00244652092548 0.00307151711501 0.296054777852 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
48 576 -0.229888425791 -0.00168565583844 6.65773256442e-05 0.289251661392 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
49 588 -0.225187311695 -0.00783738831066 0.000958541089415 0.294863617354 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
50 600 -0.233704712393 -0.00135890838602 0.00546404113053 0.314480945644 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
51 612 -0.231567293668 -0.00183468623177 0.000602422431076 0.326436313721 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
52 624 -0.2371570707 -3.63416187849e-06 0.00181876061892 0.332149601316 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
53 636 -0.230595069024 -0.00154892037238 0.000242255056161 0.335502037986 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
54 648 -0.229188709204 -0.000430349571788 0.00852971677946 0.38131340259 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
55 660 -0.222331276215 -0.00670102591251 0.000682215200971 0.404207915845 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
56 672 -0.224291708763 -0.00082585868499 0.00111478915409 0.421486683916 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
57 684 -0.237940449211 -0.00123817605588 0.000340534756642 0.429347663248 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
58 696 -0.240752770892 -0.00366056110356 0.00184801665117 0.464908119717 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
59 708 -0.230891454022 -0.00262893907917 0.00168828528072 0.471185433562 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
60 720 -0.237049985315 -0.00491689634112 0.00240925070516 0.472884257036 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
61 732 -0.237504924136 -0.00995441208961 0.000266344823842 0.47941418167 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
62 744 -0.233496389203 -0.00461535713724 0.00125927953752 0.478814804383 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
63 756 -0.231546071949 -0.000645813358652 0.000517140578656 0.487742205176 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
64 768 -0.240144461797 -0.000347391864116 0.0018028915012 0.496890274602 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
65 780 -0.26323535037 -0.00208163309944 0.00678049455779 0.502710508759 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
66 792 -0.277721020301 -0.00546212083654 0.00379675054906 0.504148294882 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
67 804 -0.274660175844 -0.000780667384216 0.00144606961038 0.495233721137 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
68 816 -0.28139890312 -0.00280423196441 0.00385783205654 0.48712290194 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
69 828 -0.289442982305 -0.00402658185804 0.000906693096888 0.507328425495 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
70 840 -0.310888716982 -0.0035202237575 0.00434597399091 0.509098845887 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
71 852 -0.341093999186 -0.000218952422416 0.00924492123933 0.520562906091 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
72 864 -0.340399317542 -0.00447224100665 0.00245748229007 0.519683339066 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
73 876 -0.343899278712 -0.0115449148672 0.0059561522461 0.529038079856 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
74 888 -0.346531205556 -0.00671556008341 0.00538403087231 0.527387089413 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
75 900 -0.357593792224 -0.0101156989911 0.00950697841394 0.52034434311 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
76 912 -0.38597273445 -0.00201163890871 0.00271311297176 0.532096459313 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
77 924 -0.388844523002 -0.00232792907989 0.000835071992908 0.540460726057 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
78 936 -0.397851355342 -0.000934589250408 0.0033916117943 0.53511491231 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
79 948 -0.405098352222 -0.000201169563242 0.00212076631732 0.547010076641 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
80 960 -0.39777284903 -0.00107581310278 0.00364179997328 0.571096600373 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
81 972 -0.389859361253 -0.00517785927455 0.000531646158363 0.567392491654 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
82 984 -0.379348893982 -0.0061794673472 0.000366547792111 0.576704416576 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
83 996 -0.35883188313 -0.00140865285631 0.00180881980882 0.588800449595 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
84 1008 -0.343231059226 -0.0022887065102 0.00592769286998 0.581558489766 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
85 1020 -0.353593321793 -0.000921878267051 0.000541580704611 0.598765683538 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
86 1032 -0.376912474855 -0.000861496756904 7.66881839902e-05 0.600657801287 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
87 1044 -0.356786552814 -0.00143052323925 0.000169234073516 0.598151065548 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
88 1056 -0.355571973791 -0.00496339844308 0.00073918482007 0.60344684638 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
89 1068 -0.367926108076 -0.000998743199056 0.00321321430683 0.616723904087 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
90 1080 -0.384667871716 -0.000929577461561 0.00302524982132 0.61634177649 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
91 1092 -0.398620231909 -0.00567975839693 0.00526290215841 0.598350282909 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
92 1104 -0.391629713554 -0.00821565695755 0.0057372488273 0.591903323686 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
93 1116 -0.394220221733 -0.0030950244628 0.0041588252812 0.572461701744 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
94 1128 -0.397006379741 -0.000170778625992 0.000595729741828 0.574568530332 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
95 1140 -0.394205104519 -0.00423783248499 0.00556822014483 0.590304466368 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
96 1152 -0.389524190692 -0.00322523867542 0.00546064733347 0.586621740854 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
97 1164 -0.387552954183 -0.00167467392087 0.000415183927093 0.582686552361 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
98 1176 -0.405696898119 -0.000409434456505 0.00404020219575 0.578211714667 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
99 1188 -0.427630647141 -0.0039346928244 0.00395726024902 0.565266120328 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
100 1200 -0.458932748131 -0.00343698793811 0.00285602232365 0.552671800286 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
101 1212 -0.479708580004 -6.58450549782e-05 0.0113190572348 0.561965267294 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
102 1224 -0.502898023623 -0.00518343961821 0.00788850406225 0.554806475454 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
103 1236 -0.504314394872 -0.00117852765928 0.00307696787699 0.553394258044 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
104 1248 -0.517079846944 -0.00353475530858 0.00135533529491 0.553023548337 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
105 1260 -0.525344968547 -0.00615990133024 0.00770885104316 0.558172588538 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
106 1272 -0.552712020377 -0.0227808776903 0.000202008799724 0.562031709637 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
