% # columns="iteration, evaluation, void, void, void, xmean", seed=12, Tue Jan 30 16:06:57 2018, <python>{}</python> # scaling_of_variables: 1, typical_x: 0
1 12 0 0 0 -0.675493194608 4.1611449628 0.0909842770921 4.72108006505 4.77529316113 6.2118481753 10.7827953368 0.522358163829 10.6879401075 1.04388298028 9.23787745982 -1.13053360455 11.1745352737 -0.796066464352 8.20197175793
2 24 0 0 0 -0.82847601416 5.71821174503 -0.570718374429 4.06115324477 4.77534468807 6.792652461 9.82877898506 1.70860222971 10.5534114368 2.25388776988 9.11571819401 -1.81145345795 9.70282735205 0.831657507405 6.61946678877
3 36 0 0 0 -1.28517623511 5.75955725681 -0.769829494368 2.08208105091 7.28942140184 6.2527882864 9.56853083583 2.5840515194 11.8411831441 0.95662189849 8.8531719248 -2.32398985035 11.132947249 -0.316919265393 6.01894669862
4 48 0 0 0 -0.998064325179 4.64379096465 -0.82556878744 2.11980017409 7.84957934046 6.39952202826 10.2090952279 3.45819521595 12.2358263632 1.79052185094 6.80507573946 -1.38165743383 10.3624978444 -0.709321614437 4.08599625503
5 60 0 0 0 -1.33691665239 5.08622421675 -1.25192690369 1.26263385203 6.88900930513 5.83614019348 10.4275002539 1.90174137603 11.0874762466 1.65121304064 7.59113194416 -2.2191343689 10.5991674477 -0.118654983016 2.66172272579
6 72 0 0 0 -0.672854615466 5.97203968701 -2.7556725538 -0.0558779716872 7.00888513143 4.69486219444 10.8236144947 0.698873488197 12.4308894553 -0.108019539547 7.62639547623 -2.50527737973 10.7040631741 -0.378588629809 2.21864189899
7 84 0 0 0 -1.18983068636 5.57555506393 -4.14325660628 -0.350818046008 7.37199968977 5.05798386254 10.246831626 1.00157130866 12.2343088101 -1.43594828595 8.47989071432 -3.23077085973 10.8471444538 0.43845822855 2.28673269914
8 96 0 0 0 -1.61513718393 4.71850387542 -6.50608486938 -1.91304109476 6.97363267748 4.09793844699 10.8229054377 0.49097195658 12.1648863958 -1.80079194158 8.41190774031 -3.65666917958 10.5797407873 0.680911808156 2.67392235675
9 108 0 0 0 -2.69155652549 4.57585845398 -8.14374002008 -1.76926541062 8.28909856754 4.16772358914 10.4293634529 0.0183567708884 10.342410428 -1.64709406662 7.18050988859 -2.64559239652 9.56685932079 1.06334437401 2.03898145587
10 120 0 0 0 -3.5248108012 4.24476687406 -8.42078985531 -2.30199206767 9.62567666423 3.99913833808 9.63144597023 -0.929976073802 10.7678243292 -1.85949502192 7.82123555744 -0.632502339913 8.30289110471 0.493504177391 4.43953778131
11 132 0 0 0 -3.0779181004 3.06922139536 -8.47995484544 -4.14266025494 10.2022537011 2.47372247365 11.0796766861 -1.61914788917 11.9748238772 -1.49896759558 7.53025817973 -1.72405900571 8.18527530217 1.68790150693 3.65884498416
12 144 0 0 0 -2.52838632878 3.93675817756 -8.22217009153 -4.25006619359 9.63226838294 2.08142381825 10.1546340791 -0.729281920845 12.9257016747 0.522255852261 8.60663163058 -2.9959901093 8.59644757103 2.64068275849 4.73970591891
13 156 0 0 0 -1.1484366267 5.79859274179 -8.90021332084 -4.40737364804 10.3824523885 2.09459207679 10.5411456279 -0.131947145159 14.18052347 -0.18518268376 8.8135003451 -4.15036038808 8.94863168466 2.62145772994 4.77013548866
14 168 0 0 0 -0.832204059935 6.36925831454 -9.21499428139 -4.75930448768 10.2143346303 1.98480712706 9.55025861014 -0.0138253286029 15.0620058668 -0.727246830579 9.83060620958 -6.03342720902 10.7967839827 1.4652809425 6.81276868239
15 180 0 0 0 0.822495797769 7.91069887257 -10.3350930195 -4.9358644409 9.3853484128 1.05568692231 10.6763490393 -0.3409454117 14.2767412281 -0.395387674335 9.81662435871 -6.71106351025 10.250170589 2.70764716192 7.17621562102
16 192 0 0 0 -1.22954815133 8.07111081027 -11.1969384364 -5.40780664685 9.52626176798 0.0804192022694 10.3265712027 -0.683169510701 13.5281936661 -1.01748637424 9.86947018053 -5.78693941482 10.0057314295 2.91840560217 4.6472181441
17 204 0 0 0 -1.30603232824 7.81442849931 -11.4917907795 -4.32166178626 10.0848115186 -1.00007339025 10.8823968788 -1.29305395599 13.3121573919 -2.87109228571 10.1720668061 -5.27902285534 10.7473591952 1.73936855708 4.27543098528
18 216 0 0 0 -1.21521741727 6.49875330847 -10.4864009309 -3.0154143424 7.35331490794 -0.927042860119 11.2232326404 -1.26459564314 12.9492290792 -3.18560748093 10.0063261665 -6.55011870816 11.4672942111 0.494106703919 4.73509083605
19 228 0 0 0 -0.301740792864 6.33168050429 -10.3496247202 -5.47122766017 7.12998766177 -0.128487220647 10.789932615 -0.836912604032 13.5199157697 -3.29690582844 10.3249853674 -7.76939511539 10.3435076961 0.938911304052 5.56113395691
20 240 0 0 0 -1.05153710625 7.88401204413 -10.816798522 -5.79203075904 8.66053022672 -0.766519617861 10.7049066694 -1.84830852822 15.4128145639 -3.86738609333 10.4926927839 -7.36668504304 9.29435568894 1.46480970715 6.62439780599
21 252 0 0 0 -1.28500056518 6.68316560274 -9.96527960792 -4.60364628557 10.0566519708 -0.28111938157 9.84226365839 -2.2153510509 15.3792163653 -3.78803394639 10.4962571357 -5.25679288952 9.60777977279 1.54757969068 7.20526340521
