% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principle axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=8, Mon Jan 29 12:01:15 2018
1 12 -0.029286378749 -6.42464018235e-05 6.42450013106e-05 0.0352751451674 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
2 24 -0.0532924821075 -0.000662018319223 4.21677914973e-05 0.0398375611217 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
3 36 -0.0634392422353 -0.000340738197287 0.000817749563164 0.0566526252695 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
4 48 -0.0718269508501 -0.000423259949918 0.000190856563518 0.0831550889642 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
5 60 -0.0811863344502 -0.000264766036411 0.000345796634327 0.0927066530788 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
6 72 -0.0919996723483 -0.000757184216228 0.000993259032253 0.11170022293 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
7 84 -0.0839713676488 -0.00149878798593 0.000217204748204 0.119176492549 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
8 96 -0.0807101357098 -0.000166171315374 0.00052956758899 0.0992687864499 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
9 108 -0.0816124416974 -0.00195330254572 0.000449186396552 0.0987722285755 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
10 120 -0.078142731487 -0.000185750072467 0.000571610772666 0.106925496174 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
11 132 -0.0848311796004 -0.00127209261432 0.00113375256086 0.102962931152 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
12 144 -0.082621801249 -0.000816518942391 0.000699456955591 0.123615353377 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
13 156 -0.0774480174405 -0.00169471860928 0.000477439643731 0.151197785911 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
14 168 -0.0874479160966 -0.000170581553876 0.000125615381756 0.160273228677 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
15 180 -0.0926516772715 -0.000244567432166 0.000907432638567 0.161165213972 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
16 192 -0.0986812205769 -0.000518420524756 0.00293683431518 0.170770227828 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
17 204 -0.111345220744 -0.000118164578518 0.000336543383741 0.173279780872 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
18 216 -0.116201542024 -0.000432229481552 0.000345573462692 0.213612727122 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
19 228 -0.13159518311 -0.00183586848993 0.000294237156378 0.210345015279 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
20 240 -0.155076710804 -0.000212429098808 0.000305523205806 0.215712479468 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
21 252 -0.165707737996 -0.000905516629828 0.00160945450182 0.205898465541 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
22 264 -0.168319472868 -0.000742205801065 0.000988514179604 0.205299447086 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
23 276 -0.169374841098 -0.000638561914466 0.0011525926331 0.197246672057 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
24 288 -0.157803647486 -0.00083980960388 0.0031492120993 0.186941490465 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
25 300 -0.172854163866 -0.000409355259246 0.00124634941422 0.174744692915 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
26 312 -0.179126324385 -0.000155206148456 0.000191464656319 0.181337193534 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
27 324 -0.183855022207 -0.000708609221707 0.000145553127105 0.195709550676 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
28 336 -0.189428418698 -0.000392863175323 0.000477736299176 0.207883052012 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
29 348 -0.184560616063 -0.00210087137064 0.000229984789336 0.207100934457 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
30 360 -0.190458285208 -3.19011817097e-05 0.000279070354284 0.196064521067 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
