% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principle axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=2, Wed Jan 31 11:56:49 2018
1 12 -0.0450383824297 -0.000198525068588 2.77167370416e-05 0.0336445935934 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
2 24 -0.0473101071126 -0.000247130350724 0.000167510273231 0.0553596074017 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
3 36 -0.0598762925278 -0.000425640937579 4.31077552867e-05 0.0567900889724 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
4 48 -0.0725351622971 -0.00100760593262 2.87041011084e-06 0.0679565607039 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
5 60 -0.0645516713953 -0.000239951285302 0.000466435920637 0.0726827427486 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
6 72 -0.0668518496789 -0.000531087052366 0.000345744783129 0.0822255214629 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
7 84 -0.0936704878072 -0.000118675822717 0.000205350972802 0.0811410807664 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
8 96 -0.104140204054 -0.000172109511037 0.00114410237871 0.089327449325 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
9 108 -0.116003490558 -2.25501440368e-05 0.000191407731416 0.112077994686 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
10 120 -0.123258415936 -0.000264661349549 0.00129068297968 0.109364166698 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
11 132 -0.136844077353 -7.82754379716e-05 0.00158046355337 0.115508982651 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
12 144 -0.145227355156 -0.00114620122229 0.00140911106523 0.110986595747 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
13 156 -0.146430149984 -0.000324939439046 0.00130783231802 0.124255123327 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
14 168 -0.160459426092 -0.000488086660849 0.00255821180539 0.145953752365 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
15 180 -0.162634828516 -5.77395860076e-05 0.000421190909698 0.142665789182 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
16 192 -0.143844177855 -0.00192899485592 0.00191204790993 0.146159587363 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
17 204 -0.146285015092 -0.00317122155758 0.000384182301118 0.157824587697 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
18 216 -0.150296528775 -0.00629907325578 0.000577977984919 0.158386858387 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
19 228 -0.181726233831 -0.000502344949243 0.000326464087343 0.171349774983 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
20 240 -0.185636511799 -0.000274086414221 0.00221784492618 0.191885405446 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
21 252 -0.194954537007 -0.000775875322925 0.000704959939068 0.182237523952 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
22 264 -0.2119636374 -0.00243334130973 0.000351395852467 0.180235616383 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
23 276 -0.201307326151 -0.00185486400289 0.0015512854371 0.193169203241 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
24 288 -0.217893207273 -0.000295965104583 0.00204882692734 0.199940657042 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
25 300 -0.206275780296 -0.00444234053786 0.00277710875762 0.197545929494 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
26 312 -0.207136782429 -0.0023563515051 0.00112885140758 0.190384077195 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
27 324 -0.209091085759 -0.00235778936557 0.000430978610589 0.210158992749 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
28 336 -0.219810312834 -0.00154287879154 0.00159749752845 0.22405606077 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
29 348 -0.224721067408 -0.00075781835179 0.00140183088236 0.227202531942 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
30 360 -0.248440849926 -0.00221158096685 0.00437403761318 0.222389763467 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
31 372 -0.257522414949 -0.000651784574253 0.00783773538571 0.226671409965 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
32 384 -0.270141153505 -0.000478973008417 0.00259082021887 0.229102133742 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
33 396 -0.272357961416 -0.00710696004642 0.00646876160721 0.230522926611 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
34 408 -0.27354446276 -0.00684709921961 0.0045333637288 0.228544555647 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
35 420 -0.29432007047 -0.00039128018691 0.000312409083471 0.225784575196 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
36 432 -0.305969908833 -3.45869368694e-06 0.000607864916339 0.215375409636 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
37 444 -0.283320719697 -0.00134650371148 0.0049866246646 0.217842684434 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
38 456 -0.260183947264 -0.000342180403524 0.000651536538704 0.210325856466 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
39 468 -0.244794542629 -0.00104051610121 0.00114134776892 0.235808622163 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
40 480 -0.246906500616 -0.00668350206933 9.73299582063e-05 0.240998697205 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
41 492 -0.248531720108 -0.00256195885522 0.000211994538741 0.245086025694 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
42 504 -0.23691141013 -0.000377860747862 0.000873363802849 0.233974066813 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
43 516 -0.226421927564 -0.00784630285914 0.0028462098618 0.243485602797 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
44 528 -0.218818063045 -0.000803350572289 0.000317816795846 0.253695595642 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
45 540 -0.215692024374 -0.00186246014197 0.00463571065164 0.249315233569 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
46 552 -0.214235414738 -0.0049155514337 0.00212031968089 0.248208383745 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
47 564 -0.208728244957 -0.0046818938177 0.00117675766673 0.266720741486 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
48 576 -0.204652830836 -0.00139696048487 0.00252483413201 0.248035361896 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
49 588 -0.204258102909 -0.000392102594479 0.00519212034936 0.252990624528 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
50 600 -0.196299314055 -0.00162324102385 0.00068232994234 0.246810999025 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
51 612 -0.209921104853 -0.00153811189271 0.00244129148949 0.254433327216 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
52 624 -0.219243606555 -0.00742322257591 0.00550433488225 0.224732293786 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
53 636 -0.226238128122 -0.00209086558776 0.0153242647402 0.240978261346 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
54 648 -0.232044345717 -0.00122979189123 0.000603246189832 0.238074066294 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
55 660 -0.254959611438 -0.00184444892142 0.00191376668016 0.206230312429 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
56 672 -0.2564631963 -0.00329163376705 0.000566698467762 0.217534597158 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
