% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, further objective values of best", seed=20, Sun Feb  4 06:23:26 2018, <python>{}</python>
1 12 1.87404784931 1.00004666776 -2.478115 -2.4781149999999998e+00 -1.80851666667 -0.893639666667   
2 24 1.8439623278 1.13104340997 -3.726176 -3.7261760000000002e+00 -1.799364 -0.865868666667   
3 36 1.79359627735 1.19609213959 -5.659789999999999 -5.6597899999999992e+00 -2.47721033333 -1.519108   
4 48 1.89448475678 1.2457424515 -5.659789999999999 -5.5798600000000000e+00 -2.593917 -0.858414666667   
5 60 2.07213912053 1.35888208505 -8.24325 -8.2432499999999997e+00 -3.91477566667 -1.56414766667   
6 72 2.14017690134 1.4591443686 -8.24325 -8.1932499999999990e+00 -2.66874033333 -0.861345666667   
7 84 2.13303953398 1.51010347471 -8.24325 -6.6964766666666673e+00 -2.496121 -0.639830666667   
8 96 2.06746238261 1.56720539464 -8.24325 -6.9220403333333334e+00 -2.40843633333 0.0   
9 108 2.12358256214 1.58257734014 -8.24325 -6.9077193333333327e+00 -2.69980333333 -0.828650333333   
10 120 2.0795994866 1.59962254936 -8.24325 -7.0544759999999993e+00 -1.50838966667 0.263010666667   
11 132 2.20030074558 1.6061371271 -8.24325 -7.0263346666666662e+00 -3.37054366667 -0.390080333333   
12 144 2.2698470262 1.64206931482 -8.24325 -5.5883180000000001e+00 -2.35523066667 -1.38744633333   
13 156 2.2730136372 1.65181892661 -8.24325 -5.5565833333333332e+00 -1.40893266667 0.782586666667   
14 168 2.13423665041 1.68727691093 -8.24325 -5.6728799999999993e+00 -3.65459766667 -0.903296   
15 180 1.9505368281 1.70745682683 -8.24325 -4.9489923333333330e+00 -2.57082743333 -1.640807   
16 192 1.93862497442 1.75445989468 -8.24325 -5.5680899999999998e+00 -2.59654876667 -0.0317433333333   
17 204 1.91275790479 1.75079990535 -8.24325 -5.9767126666666668e+00 -3.841329 -1.649604   
18 216 1.82503648167 1.76219323769 -8.24325 -7.0575903333333336e+00 -2.55916166667 -1.54113766667   
19 228 1.76813282341 1.80126056782 -8.24325 -4.0373966666666661e+00 -3.09597333333 0.199013666667   
20 240 1.79579244368 1.80377084427 -8.24325 -7.0110263333333336e+00 -4.92971866667 -1.666541   
21 252 1.69442412516 1.81586088902 -8.24325 -7.0238796666666667e+00 -3.462178 -2.53886893333   
22 264 1.59587562304 1.84149377125 -8.24325 -6.1177916666666672e+00 -3.54425 -1.602075   
23 276 1.51257088533 1.86636416794 -8.24325 -5.8871530000000005e+00 -4.50619333333 -1.84758   
24 288 1.49001308168 1.91355923525 -8.24325 -8.1215000000000011e+00 -3.58621766667 -1.88308666667   
25 300 1.50485850231 1.93672022086 -8.24325 -6.8188700000000004e+00 -3.793798 0.794338333333   
26 312 1.52650846092 1.95345004183 -8.25325 -8.2532499999999995e+00 -5.68441333333 2.0   
27 324 1.63277694184 1.98339811937 -8.25325 -6.8174099999999997e+00 -2.80408833333 -0.16371   
28 336 1.60958460472 2.01692341695 -8.25325 -8.1765833333333333e+00 -4.344262 -0.442196666667   
29 348 1.59089123062 2.02708334021 -8.25325 -7.1086200000000002e+00 -3.76910266667 0.12099   
30 360 1.53853160209 2.06007109748 -8.25325 -6.0350198666666666e+00 -2.904593 1.53325416667   
31 372 1.51497991115 2.08874021731 -8.25325 -8.1164999999999985e+00 -4.349221 -1.87189333333   
32 384 1.48869647079 2.09736475435 -8.25325 -6.9844563333333332e+00 -5.63168666667 -1.553111   
33 396 1.47094205411 2.23480165836 -8.25325 -8.2098333333333340e+00 -5.65457133333 -2.36648066667   
34 408 1.47293594697 2.22026981742 -8.25325 -8.1131666666666682e+00 -5.61509333333 -1.62384766667   
35 420 1.43696162882 2.20935420899 -8.25325 -8.2014999999999993e+00 -5.58224 -2.47297066667   
36 432 1.35042577817 2.24729572787 -8.25325 -8.2214999999999989e+00 -4.56815433333 -1.31977166667   
37 444 1.24413345395 2.23106808541 -8.25325 -7.1690313333333329e+00 -4.67404533333 -1.28793733333   
38 456 1.13980239705 2.26624785164 -8.25325 -8.1648333333333341e+00 -3.84903566667 -1.280566   
39 468 1.13822538628 2.26739785531 -8.296583333333334 -8.2965833333333343e+00 -5.51825 -2.48655933333   
40 480 1.08728080306 2.36550985366 -8.296583333333334 -6.8889353333333334e+00 -5.044539 -1.69753466667   
41 492 1.07214947743 2.43290424165 -8.296583333333334 -8.2014999999999993e+00 -5.7223 -1.50711433333   
42 504 1.11122585332 2.42693371784 -8.296583333333334 -6.6926133333333331e+00 -4.95428066667 -0.419200666667   
43 516 1.21185120278 2.46371675935 -8.296583333333334 -8.2365833333333338e+00 -6.08228633333 -2.30445   
44 528 1.25749140662 2.49328324831 -8.296583333333334 -7.0437526666666672e+00 -4.89574366667 1.74784833333   
45 540 1.28488720627 2.49909672018 -8.296583333333334 -6.8736269999999999e+00 -4.92895733333 -2.421242   
46 552 1.2675835863 2.52397482177 -8.296583333333334 -7.0087010000000003e+00 -4.25632333333 -0.0304566666667   
47 564 1.27722200271 2.52520462926 -8.296583333333334 -8.2715833333333322e+00 -5.127113 -1.83972433333   
48 576 1.27701004996 2.50285642273 -8.333333333333332 -8.3333333333333321e+00 -5.67634 0.556511333333   
49 588 1.28276429127 2.51293387817 -8.333333333333332 -8.1648333333333341e+00 -3.00872 3.0   
50 600 1.22847182691 2.52410074384 -8.333333333333332 -8.2949166666666656e+00 -4.49354766667 -0.0641433333333   
51 612 1.19157216087 2.56882115467 -8.333333333333332 -8.3015833333333333e+00 -4.570128 -3.15630333333   
