% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principle axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=2, Tue Jan 30 13:32:48 2018
1 12 -0.0435069431891 -0.000198726919193 4.50092895614e-05 0.0338734496921 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
2 24 -0.0381504596603 -0.000586228048656 0.000246073412977 0.046478919364 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
3 36 -0.0436680011915 -3.22568882877e-05 0.000575308353688 0.0478591483919 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
4 48 -0.0520511291899 -8.59796071334e-05 0.000936522784813 0.0626753714909 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
5 60 -0.0642945702738 -0.00113552113654 3.36940103391e-05 0.0830146435626 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
6 72 -0.0754550195903 -8.48997744503e-05 0.000949061953028 0.120193265743 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
7 84 -0.113602209504 -0.000689840168707 0.000173115860393 0.140720256506 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
8 96 -0.140792679497 -0.00138136444312 0.0003664594343 0.14932086164 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
9 108 -0.144463786549 -0.000166252441239 0.000559064739033 0.147620381468 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
10 120 -0.183060545926 -0.000578242087212 0.00260202755204 0.156138518553 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
11 132 -0.148518263792 -8.60961108469e-05 0.00125272882028 0.158619137043 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
12 144 -0.153404171976 -0.000955112729187 0.00100702909583 0.162542359309 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
13 156 -0.166627769815 -0.000483280393807 0.000428836723034 0.171920799104 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
14 168 -0.185551928531 -0.000185840993334 0.00131364357405 0.175949828355 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
15 180 -0.208721522836 -0.0018644899276 0.00242719974351 0.197050405305 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
16 192 -0.215260960114 -0.00137309691191 0.00396795692583 0.184421432061 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
17 204 -0.242381072982 -5.25487725221e-05 0.00586913707394 0.195660443862 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
18 216 -0.250097693628 -0.000285338427901 0.0024149390983 0.205298565358 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
19 228 -0.245324567326 -0.00101513001942 0.000147784667479 0.212945876372 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
20 240 -0.25841513634 -0.00141823933968 0.000627660694771 0.220042420242 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
21 252 -0.274434895226 -6.04433167954e-05 0.000945311017221 0.228822080069 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
22 264 -0.271348816078 -0.00135838381867 0.000830320735433 0.229812201056 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
