% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, further objective values of best", seed=13, Tue Aug 14 20:35:37 2018, <python>{}</python>
1 12 1.83356330619 1.00004705993 0.4863423333333333 4.8634233333333332e-01 1.0 1.0   
2 24 1.7437440049 1.09859324008 0.33313766666666667 3.3313766666666667e-01 1.0 1.0   
3 36 1.65088150643 1.12966566906 0.33313766666666667 3.4645399999999998e-01 0.47103 0.829453333333   
4 48 1.66877796263 1.16385922407 -1.5537303333333332 -1.5537303333333332e+00 0.470383333333 0.541707666667   
5 60 1.65177839249 1.19306643742 -1.7974136666666667 -1.7974136666666667e+00 0.430755333333 1.0   
6 72 1.67314981392 1.24424827544 -1.7974136666666667 -9.0084943333333334e-01 0.418269666667 0.506640333333   
7 84 1.64143191442 1.26929410235 -1.7974136666666667 -1.6210566666666666e+00 0.195957 0.509125666667   
8 96 1.64551446749 1.30391413864 -1.7974136666666667 -5.9733066666666668e-01 0.442814333333 1.0   
9 108 1.61636217581 1.36150359317 -1.7974136666666667 -1.3565246666666666e+00 0.497417 1.96592666667   
10 120 1.61116455391 1.42330667981 -1.7974136666666667 -5.4992433333333346e-01 0.421058666667 1.0   
11 132 1.56212021109 1.44926797694 -1.7974136666666667 -1.4124003333333333e+00 0.400023 0.997606666667   
12 144 1.48040059795 1.48764470978 -1.7974136666666667 1.0763080000000000e-01 0.517093666667 1.0   
13 156 1.45345565699 1.50086085517 -1.8661703333333333 -1.8661703333333333e+00 0.491778 1.0   
14 168 1.43576588212 1.50260649175 -1.8661703333333333 -1.8115410000000001e+00 0.231488333333 0.509549666667   
15 180 1.41934315357 1.49793515715 -1.8661703333333333 -5.8095266666666656e-01 0.331023666667 1.0   
16 192 1.34740195221 1.53045872614 -1.8661703333333333 -8.4658200000000006e-01 0.426096666667 1.0   
17 204 1.3665958845 1.57047099709 -1.8661703333333333 -1.6572740000000001e+00 0.446368666667 0.88593   
18 216 1.42382316803 1.63096037728 -2.9196839666666667 -2.9196839666666667e+00 0.659562 1.0   
19 228 1.41697687425 1.70441541983 -2.9196839666666667 1.1194433333333334e-01 0.468067 1.0   
