% # columns="iter, evals, sigma, 0, fitness, xbest" seed=79710, Mon Jan 15 12:14:22 2018, <python>{}</python>
1 11 1.86006815668 0 2.0 7.02151630578 6.14820902174 3.38774376472 0.33773678394 2.39363556491 5.47975173959 4.79221702994 9.86890674997 2.16456355175 2.58586205655 3.62114454438 4.18359851914 3.87359016529 9.6187838738
2 22 1.94846126387 0 2.0 8.8023252468 7.32602071795 1.68821248073 0.681644909895 4.03439845444 3.77160333327 8.58496010165 9.99781898315 1.65757287061 5.70316741142 1.08217894257 2.09810535287 5.0250514972 8.95210410451
3 33 2.07608033207 0 1.3686 7.7710947258 5.47202763586 3.32734756726 0.0906841066161 3.76154703176 3.02066176075 7.78298849832 9.46365989511 2.01753829194 9.21292607122 5.07880493666 3.07868568599 4.36975816919 9.95480841697
4 44 2.3036699434 0 1.99968 4.121795314 2.78878003757 4.69580264913 2.21927045344 6.40145167247 1.82511268965 9.95722193454 7.21902754634 2.9587524671 8.47364274222 2.2904463458 2.68376621344 5.15006024723 5.5048286997
5 55 2.28634890945 0 1.88966 6.63882364846 7.70807510603 5.06012568961 2.69419227573 8.06180488967 2.00901562003 7.57924748984 9.8024824565 6.08893429709 9.76840551627 4.76941154769 1.49244372626 4.03306881003 9.99859028396
6 66 2.30167049718 0 1.99712 6.70589991373 4.24938316682 1.11824347117 1.80165866086 7.69675104535 1.26357706428 7.01680399591 6.06903524739 3.04582595791 9.94969730257 7.15685834951 2.28470986342 9.51464766797 6.88305349121
7 77 2.30589176641 0 1.99999 5.21584577726 0.0188474184735 6.7857874885 2.08746225398 5.88756723268 0.724107295966 7.71401176673 5.40649913545 4.14858785308 7.83803224632 8.18448448022 4.23501147572 7.35323336679 8.16642225747
8 88 2.29497037301 0 1.99885 6.7284171431 2.78442737835 5.29152914627 2.79471270364 7.46156458426 3.80426469916 8.28066371363 9.42083179522 3.87354462645 7.95443710142 8.44797647709 5.17439995468 5.98367587489 7.61824655443
9 99 2.20126557204 0 1.99997 3.95497736822 1.05036286757 3.98366941865 3.02682130072 5.33352554605 1.20734231986 8.12722863892 9.40346529429 3.61209974223 7.36672786921 5.69198916422 4.17600889094 5.58713165087 7.08973638896
10 110 2.04908544236 0 1.93161 5.82869410885 0.99318723635 8.71807446496 1.14093095846 7.00934642361 0.122405755071 9.8592990325 8.54289989085 2.24254843457 8.91305769808 7.05695702669 4.80088653271 5.9010663617 7.18977088098
11 121 1.88208378955 0 1.83147 3.27234660262 2.64758258181 4.47749325865 0.156971325429 6.60704814996 1.33399603253 9.46831672416 9.97539739984 3.74815885545 6.10540535162 8.46765094242 4.56949264786 4.89353760689 9.35860745091
12 132 1.78514269215 0 1.95042 6.75152046458 3.15230763411 6.05405760102 1.48379438977 9.90270886273 0.971149873661 9.71252969391 7.47895451202 4.2711726826 8.6460650389 8.88448509148 3.5408401236 7.54673118881 8.53370051866
13 143 1.73868690519 0 1.99891 1.97744613957 3.5993985695 4.68038059325 2.45270343309 6.38675635755 0.380317507314 9.876920886 9.92926800516 4.48939737316 7.53515808739 7.32618916049 0.688297115954 7.57646881874 9.96340296049
14 154 1.76767995529 0 1.29359 3.3716281445 0.543649454482 5.63599458307 0.598814021489 8.83882845636 0.404995990278 8.34681999786 5.53479464447 7.64552446766 9.1926917046 9.77562228575 1.43620435484 8.71957604957 9.77085020005
15 165 1.8458019201 0 1.3185 2.95622037505 2.00831392941 9.23410504824 2.56601165681 7.61124239796 1.76469942763 8.47876402039 8.18568881015 7.57993558274 6.34061271655 9.3094123665 4.77896439136 6.10825938705 8.52503900409
16 176 1.83229946197 0 1.99846 4.51249555935 1.47295653402 8.05525197546 1.47870222755 7.1768665555 0.473959850231 8.40784002059 6.77289867662 8.55189810068 8.91195731053 8.40538580423 5.46021223903 6.45293416672 7.61419365628
17 187 1.92024577864 0 1.21267 5.80777899198 0.242578107219 9.32788454302 3.97171486933 4.59118528754 0.136362539289 6.47383147291 9.63821658588 8.26621585099 4.28970966173 6.78971721102 6.95216208591 8.53487228274 8.04370671734
18 198 2.01166860188 0 1.6404 2.56959241012 1.51987166023 7.62016086429 3.75179590302 3.50125809111 1.36839044777 7.41521763324 5.43082103046 9.21973038256 6.45872713178 9.98165565003 5.78372350768 6.27222674901 9.87010501793
19 209 1.95991942567 0 1.68975 3.77030010979 0.277450738322 7.17802611136 3.04773893483 2.76420033985 1.05582830239 7.83664124244 9.15977641276 9.65680280359 7.04889115427 9.24397266685 5.13684577367 6.12457113224 7.95475191502
20 220 1.78927091471 0 1.85993 5.46969690227 1.80380509004 9.33404000199 0.336765335907 6.78214432351 0.332552116968 7.3556392954 7.77979803408 8.74712721527 5.36354565135 8.00356934233 3.73724208154 6.79319639367 8.77868008571
21 231 1.71759725278 0 1.78117 4.79449277509 1.64644237117 4.68503005889 1.12583327789 2.91327649452 0.709635444586 9.6323631662 7.17213260485 9.9991611126 5.38393891871 9.99192962469 8.55446991422 8.03967024545 9.97593789896
22 242 1.67198098383 0 1.20772 4.57526650933 1.29175900522 8.71611593421 1.76949120627 6.03264946897 1.8948083506 9.95927698092 7.52866019041 8.17226582869 6.1573431899 8.45075718854 4.90447695053 7.98691230056 5.72246956345
23 253 1.54701671473 0 1.78216 5.88472011328 2.50451972024 7.45605500818 2.62319819304 3.20157107253 2.80381904144 9.97578930373 9.51576661458 9.90973367562 6.69217357762 8.96772478746 4.24407995931 7.60648100377 7.61875095308
24 264 1.45902622304 0 1.82952 4.39612686813 1.85082542359 8.73107053562 0.0775659543414 5.85357530206 2.32089159274 8.72177370334 9.95413377839 9.98849686485 6.96552067454 9.41361234281 3.7435481373 7.547741362 8.33955040525
25 275 1.44484396185 0 1.3591 4.11240296762 3.10210221343 9.9901141894 1.01724474579 1.62456362313 2.97282611288 8.6640818774 7.97494929312 9.21926058367 5.54395564501 8.63281788588 1.6052102045 8.4463220234 9.09622664317
26 286 1.49328935669 0 1.47395 3.89922188532 0.458552727559 9.76122476898 0.594836482656 0.534753591639 2.64313193124 8.97753851334 7.36242413248 9.67359420028 6.6629002718 9.9992884826 2.34817329491 8.36879433653 9.5485879469
27 297 1.46148911684 0 1.15106 5.14555685035 0.0103274527773 9.80416156884 2.05075110095 3.86485240444 4.01562857537 8.68553031805 7.91837723854 8.36600432566 5.99472415161 8.69657599859 3.45888380792 8.04803938788 7.37249865639
28 308 1.36508204 0 1.52309 4.66630128545 2.06086827363 9.66968665221 0.654959028945 2.24598806746 1.93154389049 8.09625372981 6.37945848174 8.85534574259 6.25430780353 9.96706577724 2.31766968518 9.13528423065 8.85428057449
29 319 1.34942902552 0 1.85057 4.61157551809 3.01744148768 9.45190135925 0.582370816468 0.221409487015 1.4319582513 9.90966792079 6.12537008875 9.5497943661 8.92113981101 9.79629843303 3.9479816294 5.76351947995 9.75809755131
30 330 1.27412467909 0 1.57485 4.56042263803 1.04738885601 9.00323219014 1.14925217792 1.03367617675 1.87862494836 7.64318252144 6.1485467958 9.42385622731 7.37310169303 9.78774535919 2.42305865399 7.84250916708 9.84984303482
31 341 1.19794766994 0 1.5233 5.19956204814 0.881473762778 9.79338586452 0.00986029426134 2.06801074725 3.32374173099 7.18952961197 6.4381723554 9.98876476718 5.36939450734 9.46433513612 1.65417329784 9.00799068012 9.99999789945
32 352 1.12553952912 0 1.25684 3.63544261172 0.81062516588 9.75040803759 0.0489171583332 0.163580092139 2.02296538912 8.52823942844 6.12537163082 8.65895143529 5.3521199826 9.99781739638 3.96146179347 9.0954303824 8.68157647957
33 363 1.08812155111 0 1.07106 4.74766522903 0.942658992519 9.8500810469 1.18663337357 2.07748973472 0.652856895634 8.33478330099 5.78335670319 9.38789408545 7.83333217764 9.82243674276 1.13414889557 9.85488989 8.8055203993
34 374 1.04329305395 0 1.28007 5.03032136565 1.89752801149 9.04807531199 0.543099664135 0.738030004238 1.22530945285 9.39289196071 6.6959701541 8.73526506839 6.50315522281 9.37099000285 1.81291724434 7.98318264922 9.73302745864
35 385 1.00332709662 0 1.33107 3.77116863671 1.81173699274 8.51699044281 1.13300656997 2.05359777358 1.37763252514 7.73635164238 5.42871362114 9.9836409685 6.53240924953 8.87445403982 1.1793238344 9.74147524294 8.14613630279
36 396 0.937841747481 0 1.38519 4.21079856546 0.399081903232 9.41858429095 0.376453161986 2.20920265165 1.88129415291 7.01170658286 5.95702451607 9.99036145841 6.06257279809 9.64870546723 2.04304560223 8.71326266445 8.79184770938
37 407 0.896492173964 0 1.04368 5.11967029959 0.227276504687 9.63242670616 1.27343120039 1.342989422 2.74102587047 6.82792969444 6.35170002317 9.97916668553 6.72514457517 8.96262202381 1.40005111248 9.09608403645 8.49177833643
38 418 0.868406064184 0 1.41728 4.89425492471 0.508559467038 8.46846275255 1.34627502075 1.69150652312 2.57633266044 7.70519685744 6.10277850208 9.95593876366 6.85162253198 7.70321674157 0.38137872885 8.98404011248 8.56464540191
39 429 0.82669645441 0 1.06618 5.71186755973 0.00616255234784 9.15169396398 1.32409581004 1.46732302457 1.74409608337 7.10825021756 6.22912710287 9.63989641734 6.30062192418 8.83828829636 0.666556848382 9.85686324693 8.33300397462
40 440 0.77355320876 0 1.05343 6.22976070583 0.145677942645 8.76191532715 1.71215395351 0.751549516644 2.53311735823 6.6562313394 6.1460274105 9.86633045546 6.65017572459 9.05561180031 0.608907508657 9.32891054197 9.14463319425
41 451 0.735509454513 0 1.04733 6.0326381338 0.818595424958 9.00650052088 1.1398263481 0.115511782388 2.06201559193 6.52380940671 5.7119908376 9.895038521 5.49260327194 7.63694797135 0.16019364159 9.88731435517 8.78723012952
42 462 0.743587167296 0 1.06857 6.43888805625 1.32301929085 9.45529425476 0.998165287705 1.41941929984 3.71173601877 7.0386513404 5.6352878546 9.87504000924 5.6974057071 8.32064273639 0.180504296981 8.71363451504 9.81934169472
43 473 0.737010290795 0 1.12874 5.96098128412 0.0103812938521 9.98217009289 1.5501687722 1.26067023073 2.45554307994 6.93731329386 5.68541065458 9.94830721675 6.17439837582 8.73261999292 0.0364276883513 8.84390864805 9.85272777403
44 484 0.735985798833 0 1.08849 5.63358409933 0.664696556135 9.99890676161 1.53572437108 0.433749174169 1.94118648819 7.62963766773 6.69505724102 9.81869444952 7.03039066613 8.52994868285 0.433872069865 8.34542122401 9.70803025007
45 495 0.755628476189 0 1.03112 6.14379550494 0.473228146456 9.72915146689 2.05046732471 1.65826030087 2.18400098157 7.35218498185 7.20647220241 9.4921120957 7.73456696382 9.98101954577 1.31280739455 8.73223924083 9.9198631645
