% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principle axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=17, Mon Jan 29 15:34:40 2018
1 12 -0.0511463024699 -0.000143649940708 0.000100386900371 0.031565786457 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
2 24 -0.0503540285276 -7.9094428516e-05 0.00029650915846 0.0479292097899 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
3 36 -0.0668602652193 -0.000523363175741 8.76645607913e-06 0.0468575683664 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
4 48 -0.0838417364894 -5.29409083884e-05 0.00011645432433 0.0702832045345 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
5 60 -0.0943642646538 -0.000165485063736 0.00123928650175 0.0686236875684 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
6 72 -0.0969721880213 -0.000342700004419 0.000711250446322 0.0722163906737 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
7 84 -0.0974707089494 -0.000874678518111 0.000366561939519 0.0823009645888 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
8 96 -0.0915796596417 -0.000653553846327 0.000281134465095 0.0750992761392 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
9 108 -0.0960111745507 -0.00143172512103 0.000879905051699 0.0926546992151 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
10 120 -0.111713937172 -0.00252970572949 0.000996069769847 0.12723328306 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
11 132 -0.125610852773 -0.000146117990523 0.000362770564605 0.146576661631 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
12 144 -0.13334089982 -0.00110241313548 0.000704655834483 0.16717823333 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
13 156 -0.137636299078 -0.00144203658385 0.00720000062974 0.184202261825 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
14 168 -0.151535409333 -0.00117102088612 4.91078250619e-05 0.224353777319 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
15 180 -0.172468068445 -0.000641002385824 0.000224927661438 0.242949642297 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
16 192 -0.158850132117 -0.00114579189307 0.000254757042268 0.239868784849 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
17 204 -0.170020767759 -0.00187495357289 0.00118954610293 0.254165095627 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
18 216 -0.179722880584 -2.65788056267e-05 0.000313094766887 0.268069163132 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
19 228 -0.182719737381 -0.00286449103 0.00264086858098 0.267102338557 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
20 240 -0.184750750735 -0.00148034217731 0.00127747964274 0.294478233794 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
21 252 -0.19415214913 -0.000869182720178 0.000236171533317 0.296793619286 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
22 264 -0.193513961601 -0.000314616358273 0.00152994502338 0.289357793631 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
23 276 -0.177572546597 -0.00115344975558 0.00139932027718 0.272515346276 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
24 288 -0.182290775566 -0.000254182013418 0.000525619964789 0.273768702728 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
25 300 -0.184502820282 -0.000545633746376 0.000385775995076 0.264573792774 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
26 312 -0.171828914284 -0.00205329958841 0.00246870102744 0.261100831514 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
27 324 -0.159050542445 -0.00123944827927 0.000595376162599 0.261790856318 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
28 336 -0.15449073806 -0.00047648783198 0.00107578665925 0.285873652488 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
29 348 -0.163400005931 -0.0031652688007 0.000812402226275 0.297675759812 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
30 360 -0.156609974753 -0.000633265754805 0.000850167115329 0.29414014386 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
31 372 -0.171204250149 -0.00120049413213 0.000431869379454 0.306975564801 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
32 384 -0.169145851948 -0.000993399070236 0.000129083216447 0.304771350742 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
