% # columns="iteration, evaluation, sigma, max axis length,  min axis length, all principle axes lengths  (sorted square roots of eigenvalues of C)", seed=713492, Sun Jan 21 15:42:18 2018
1 8 2.23559676886 1.0000375007 1.0 1.0 1.00001250008 1.00002500031 1.0000375007
2 16 2.10798694371 1.27431535874 0.850064756542 0.850064756542 0.954173077576 1.01626542111 1.27431535874
3 24 2.22880149132 1.22712674874 0.845828483954 0.845828483954 0.88172638003 0.990618533799 1.22712674874
4 32 2.33468437321 1.34170839365 0.790877596305 0.790877596305 0.866671111133 0.925690322423 1.34170839365
5 40 2.20982260638 1.4392032853 0.695731571621 0.695731571621 0.793589310079 0.940719668905 1.4392032853
6 48 1.9280428272 1.36034617084 0.636631059122 0.636631059122 0.778453427421 0.912545118507 1.36034617084
7 56 1.98713795926 1.25123497583 0.613199399384 0.613199399384 0.726773068402 0.918284505268 1.25123497583
8 64 1.89490007685 1.46574163679 0.545825184289 0.545825184289 0.713011957354 0.844436550119 1.46574163679
9 72 1.59290985388 1.26742948606 0.516495867506 0.516495867506 0.699379098505 0.875259505071 1.26742948606
10 80 1.33626051988 1.21002114367 0.461999876537 0.461999876537 0.685820488571 0.835965799621 1.21002114367
11 88 1.22446472605 1.11020996758 0.44787742657 0.44787742657 0.62859518007 0.811352884665 1.11020996758
12 96 1.26333100625 1.05640974387 0.436734296473 0.436734296473 0.624090349467 0.787965503721 1.05640974387
13 104 1.11447702036 1.0132691515 0.40819224619 0.40819224619 0.607244850997 0.868266030241 1.0132691515
14 112 0.963214036483 0.974590581245 0.380332680049 0.380332680049 0.631019472617 0.800530302566 0.974590581245
15 120 0.844126896184 0.8926361124 0.364500477134 0.364500477134 0.646490799436 0.75328261096 0.8926361124
16 128 0.768366086904 0.874841457217 0.309918146736 0.309918146736 0.652679500823 0.739923533627 0.874841457217
17 136 0.645530188564 0.793444196331 0.296446347328 0.296446347328 0.639496610587 0.736054596211 0.793444196331
18 144 0.577667338472 0.787400030526 0.266456818424 0.266456818424 0.613941315526 0.708496390516 0.787400030526
19 152 0.508938693285 0.808834983547 0.270540913259 0.270540913259 0.532660188337 0.654465684219 0.808834983547
20 160 0.450474675747 0.767908030757 0.253952126385 0.253952126385 0.50559437275 0.650111815455 0.767908030757
21 168 0.44737206442 0.771709538714 0.242150440052 0.242150440052 0.454705402054 0.618659073144 0.771709538714
22 176 0.441934677295 0.772178584366 0.211919169276 0.211919169276 0.467141352366 0.57390258055 0.772178584366
23 184 0.435398669522 0.80425185516 0.194470298331 0.194470298331 0.453498321008 0.549146969215 0.80425185516
24 192 0.403619570479 0.775016704262 0.205925341914 0.205925341914 0.422415210448 0.516893585726 0.775016704262
25 200 0.414322792221 0.83166236951 0.19951924971 0.19951924971 0.366716500319 0.489689705735 0.83166236951
26 208 0.391608641605 0.8074318606 0.191770444994 0.191770444994 0.371336898739 0.433031464692 0.8074318606
27 216 0.39241457428 0.85662242745 0.171432894086 0.171432894086 0.352560657614 0.414882693074 0.85662242745
28 224 0.401588110723 0.860771628789 0.165708900052 0.165708900052 0.339562661872 0.381486290723 0.860771628789
29 232 0.422494897886 0.842329716594 0.154848800765 0.154848800765 0.293688701783 0.380051490226 0.842329716594
30 240 0.425110658312 0.800772275152 0.130581770305 0.130581770305 0.295527683344 0.386477451843 0.800772275152
31 248 0.413152620522 0.795012033154 0.117906430318 0.117906430318 0.265577640567 0.376631404918 0.795012033154
32 256 0.391530814153 0.812942051717 0.111323524634 0.111323524634 0.248182731519 0.341461794898 0.812942051717
33 264 0.396170070982 0.859916920194 0.0997548441813 0.0997548441813 0.220737750657 0.334242527612 0.859916920194
34 272 0.375384375722 0.844727638507 0.0985684131286 0.0985684131286 0.219649030504 0.290438249146 0.844727638507
35 280 0.36309945021 0.89055249941 0.0791037836893 0.0791037836893 0.222336247349 0.282941043928 0.89055249941
36 288 0.384840004936 0.91867319058 0.0745227000548 0.0745227000548 0.219795639734 0.244613978416 0.91867319058
37 296 0.304374286462 1.08258527956 0.07312313347 0.07312313347 0.205529429817 0.218088327821 1.08258527956
38 304 0.303081427668 1.1029462722 0.0645717288533 0.0645717288533 0.185674805708 0.211686437756 1.1029462722
