angle,angular error,linear error,left speed,right speed,extension
0.5,0.3,0,3.11614,0,7.41153
0.5,0.3,0.1,3.09204,0,7.30903
0.5,0.3,0.2,3.06794,0,7.20653
0.5,0.3,0.3,3.04384,0,7.10403
0.5,0.3,0.4,3.01974,0,7.00153
0.5,0.3,0.5,2.99564,0,6.89903
0.5,0.3,0.6,2.97154,0,6.79653
0.5,0.3,0.7,2.94744,0,6.69403
0.5,0.3,0.8,2.92334,0,6.59153
0.5,0.3,0.9,2.89924,0,6.48903
0.5,0.3,1,2.87514,0,6.38653
0.5,0.4,0,2.99364,0,7.51163
0.5,0.4,0.1,2.96954,0,7.40913
0.5,0.4,0.2,2.94544,0,7.30663
0.5,0.4,0.3,2.92134,0,7.20413
0.5,0.4,0.4,2.89724,0,7.10163
0.5,0.4,0.5,2.87314,0,6.99913
0.5,0.4,0.6,2.84904,0,6.89663
0.5,0.4,0.7,2.82494,0,6.79413
0.5,0.4,0.8,2.80084,0,6.69163
0.5,0.4,0.9,2.77674,0,6.58913
0.5,0.4,1,2.75264,0,6.48663
0.5,0.5,0,2.87114,0,7.61173
0.5,0.5,0.1,2.84704,0,7.50923
0.5,0.5,0.2,2.82294,0,7.40673
0.5,0.5,0.3,2.79884,0,7.30423
0.5,0.5,0.4,2.77474,0,7.20173
0.5,0.5,0.5,2.75064,0,7.09923
0.5,0.5,0.6,2.72654,0,6.99673
0.5,0.5,0.7,2.70244,0,6.89423
0.5,0.5,0.8,2.67834,0,6.79173
0.5,0.5,0.9,2.65424,0,6.68923
0.5,0.5,1,2.63014,0,6.58673
0.5,0.6,0,2.74864,0,7.71183
0.5,0.6,0.1,2.72454,0,7.60933
0.5,0.6,0.2,2.70044,0,7.50683
0.5,0.6,0.3,2.67634,0,7.40433
0.5,0.6,0.4,2.65224,0,7.30183
0.5,0.6,0.5,2.62814,0,7.19933
0.5,0.6,0.6,2.60404,0,7.09683
0.5,0.6,0.7,2.57994,0,6.99433
0.5,0.6,0.8,2.55584,0,6.89183
0.5,0.6,0.9,2.53174,0,6.78933
0.5,0.6,1,2.50764,0,6.68683
0.5,0.7,0,2.62614,0,7.81193
0.5,0.7,0.1,2.60204,0,7.70943
0.5,0.7,0.2,2.57794,0,7.60693
0.5,0.7,0.3,2.55384,0,7.50443
0.5,0.7,0.4,2.52974,0,7.40193
0.5,0.7,0.5,2.50564,0,7.29943
0.5,0.7,0.6,2.48154,0,7.19693
0.5,0.7,0.7,2.45744,0,7.09443
0.5,0.7,0.8,2.43334,0,6.99193
0.5,0.7,0.9,2.40924,0,6.88943
0.5,0.7,1,2.38514,0,6.78693
0.5,0.8,0,2.50364,0,7.91203
0.5,0.8,0.1,2.47954,0,7.80953
0.5,0.8,0.2,2.45544,0,7.70703
0.5,0.8,0.3,2.43134,0,7.60453
0.5,0.8,0.4,2.40724,0,7.50203
0.5,0.8,0.5,2.38314,0,7.39953
0.5,0.8,0.6,2.35904,0,7.29703
0.5,0.8,0.7,2.33494,0,7.19453
0.5,0.8,0.8,2.31084,0,7.09203
0.5,0.8,0.9,2.28674,0,6.98953
0.5,0.8,1,2.26264,0,6.88703
0.5,0.9,0,2.38114,0,8.01213
0.5,0.9,0.1,2.35704,0,7.90963
0.5,0.9,0.2,2.33294,0,7.80713
0.5,0.9,0.3,2.30884,0,7.70463
0.5,0.9,0.4,2.28474,0,7.60213
0.5,0.9,0.5,2.26064,0,7.49963
0.5,0.9,0.6,2.23654,0,7.39713
0.5,0.9,0.7,2.21244,0,7.29463
0.5,0.9,0.8,2.18834,0,7.19213
0.5,0.9,0.9,2.16424,0,7.08963
0.5,0.9,1,2.14014,0,6.98713
0.5,1,0,2.25864,0,8.11223
0.5,1,0.1,2.23454,0,8.00973
0.5,1,0.2,2.21044,0,7.90723
0.5,1,0.3,2.18634,0,7.80473
0.5,1,0.4,2.16224,0,7.70223
0.5,1,0.5,2.13814,0,7.59973
0.5,1,0.6,2.11404,0,7.49723
0.5,1,0.7,2.08994,0,7.39473
0.5,1,0.8,2.06584,0,7.29223
0.5,1,0.9,2.04174,0,7.18973
0.5,1,1,2.01764,0,7.08723
0.6,0,0,4.27061,0,8.27268
0.6,0,0.1,4.24651,0,8.17018
0.6,0,0.2,4.22241,0,8.06768
0.6,0,0.3,4.19831,0,7.96518
0.6,0,0.4,4.17421,0,7.86268
0.6,0,0.5,4.15011,0,7.76018
0.6,0,0.6,4.12601,0,7.65768
0.6,0,0.7,4.10191,0,7.55518
0.6,0,0.8,4.07781,0,7.45268
0.6,0,0.9,4.05371,0,7.35018
0.6,0,1,4.02961,0,7.24768
0.6,0.1,0,4.14811,0,8.37278
0.6,0.1,0.1,4.12401,0,8.27028
0.6,0.1,0.2,4.09991,0,8.16778
0.6,0.1,0.3,4.07581,0,8.06528
0.6,0.1,0.4,4.05171,0,7.96278
0.6,0.1,0.5,4.02761,0,7.86028
0.6,0.1,0.6,4.00351,0,7.75778
0.6,0.1,0.7,3.97941,0,7.65528
0.6,0.1,0.8,3.95531,0,7.55278
0.6,0.1,0.9,3.93121,0,7.45028
0.6,0.1,1,3.90711,0,7.34778
0.6,0.2,0,4.02561,0,8.47288
0.6,0.2,0.1,4.00151,0,8.37038
0.6,0.2,0.2,3.97741,0,8.26788
0.6,0.2,0.3,3.95331,0,8.16538
0.6,0.2,0.4,3.92921,0,8.06288
0.6,0.2,0.5,3.90511,0,7.96038
0.6,0.2,0.6,3.88101,0,7.85788
0.6,0.2,0.7,3.85691,0,7.75538
0.6,0.2,0.8,3.83281,0,7.65288
0.6,0.2,0.9,3.80871,0,7.55038
0.6,0.2,1,3.78461,0,7.44788
0.6,0.3,0,3.90311,0,8.57298
0.6,0.3,0.1,3.87901,0,8.47048
0.6,0.3,0.2,3.85491,0,8.36798
0.6,0.3,0.3,3.83081,0,8.26548
0.6,0.3,0.4,3.80671,0,8.16298
0.6,0.3,0.5,3.78261,0,8.06048
0.6,0.3,0.6,3.75851,0,7.95798
0.6,0.3,0.7,3.73441,0,7.85548
0.6,0.3,0.8,3.71031,0,7.75298
0.6,0.3,0.9,3.68621,0,7.65048
0.6,0.3,1,3.66211,0,7.54798
0.6,0.4,0,3.78061,0,8.67308
0.6,0.4,0.1,3.75651,0,8.57058
0.6,0.4,0.2,3.73241,0,8.46808
0.6,0.4,0.3,3.70831,0,8.36558
0.6,0.4,0.4,3.68421,0,8.26308
0.6,0.4,0.5,3.66011,0,8.16058
0.6,0.4,0.6,3.63601,0,8.05808
0.6,0.4,0.7,3.61191,0,7.95558
0.6,0.4,0.8,3.58781,0,7.85308
0.6,0.4,0.9,3.56371,0,7.75058
0.6,0.4,1,3.53961,0,7.64808
0.6,0.5,0,3.65811,0,8.77318
0.6,0.5,0.1,3.63401,0,8.67068
0.6,0.5,0.2,3.60991,0,8.56818
0.6,0.5,0.3,3.58581,0,8.46568
0.6,0.5,0.4,3.56171,0,8.36318
0.6,0.5,0.5,3.53761,0,8.26068
0.6,0.5,0.6,3.51351,0,8.15818
0.6,0.5,0.7,3.48941,0,8.05568
0.6,0.5,0.8,3.46531,0,7.95318
0.6,0.5,0.9,3.44121,0,7.85068
0.6,0.5,1,3.41711,0,7.74818
0.6,0.6,0,3.53561,0,8.87328
0.6,0.6,0.1,3.51151,0,8.77078
0.6,0.6,0.2,3.48741,0,8.66828
0.6,0.6,0.3,3.46331,0,8.56578
0.6,0.6,0.4,3.43921,0,8.46328
0.6,0.6,0.5,3.41511,0,8.36078
0.6,0.6,0.6,3.39101,0,8.25828
0.6,0.6,0.7,3.36691,0,8.15578
0.6,0.6,0.8,3.34281,0,8.05328
0.6,0.6,0.9,3.31871,0,7.95078
0.6,0.6,1,3.29461,0,7.84828
0.6,0.7,0,3.41311,0,8.97338
0.6,0.7,0.1,3.38901,0,8.87088
0.6,0.7,0.2,3.36491,0,8.76838
0.6,0.7,0.3,3.34081,0,8.66588
0.6,0.7,0.4,3.31671,0,8.56338
0.6,0.7,0.5,3.29261,0,8.46088
0.6,0.7,0.6,3.26851,0,8.35838
0.6,0.7,0.7,3.24441,0,8.25588
0.6,0.7,0.8,3.22031,0,8.15338
0.6,0.7,0.9,3.19621,0,8.05088
0.6,0.7,1,3.17211,0,7.94838
0.6,0.8,0,3.29061,0,9.07348
0.6,0.8,0.1,3.26651,0,8.97098
0.6,0.8,0.2,3.24241,0,8.86848
0.6,0.8,0.3,3.21831,0,8.76598
0.6,0.8,0.4,3.19421,0,8.66348
0.6,0.8,0.5,3.17011,0,8.56098
0.6,0.8,0.6,3.14601,0,8.45848
0.6,0.8,0.7,3.12191,0,8.35598
0.6,0.8,0.8,3.09781,0,8.25348
0.6,0.8,0.9,3.07371,0,8.15098
0.6,0.8,1,3.04961,0,8.04848
0.6,0.9,0,3.16811,0,9.17358
0.6,0.9,0.1,3.14401,0,9.07108
0.6,0.9,0.2,3.11991,0,8.96858
0.6,0.9,0.3,3.09581,0,8.86608
0.6,0.9,0.4,3.07171,0,8.76358
0.6,0.9,0.5,3.04761,0,8.66108
0.6,0.9,0.6,3.02351,0,8.55858
0.6,0.9,0.7,2.99941,0,8.45608
0.6,0.9,0.8,2.97531,0,8.35358
0.6,0.9,0.9,2.95121,0,8.25108
0.6,0.9,1,2.92711,0,8.14858
0.6,1,0,3.04561,0,9.27368
0.6,1,0.1,3.02151,0,9.17118
0.6,1,0.2,2.99741,0,9.06868
0.6,1,0.3,2.97331,0,8.96618
0.6,1,0.4,2.94921,0,8.86368
0.6,1,0.5,2.92511,0,8.76118
0.6,1,0.6,2.90101,0,8.65868
0.6,1,0.7,2.87691,0,8.55618
0.6,1,0.8,2.85281,0,8.45368
0.6,1,0.9,2.82871,0,8.35118
0.6,1,1,2.80461,0,8.24868
0.7,0,0,5.05758,0,9.43413
0.7,0,0.1,5.03348,0,9.33163
0.7,0,0.2,5.00938,0,9.22913
0.7,0,0.3,4.98528,0,9.12663
0.7,0,0.4,4.96118,0,9.02413
0.7,0,0.5,4.93708,0,8.92163
0.7,0,0.6,4.91298,0,8.81913
0.7,0,0.7,4.88888,0,8.71663
0.7,0,0.8,4.86478,0,8.61413
0.7,0,0.9,4.84068,0,8.51163
0.7,0,1,4.81658,0,8.40913
0.7,0.1,0,4.93508,0,9.53423
0.7,0.1,0.1,4.91098,0,9.43173
0.7,0.1,0.2,4.88688,0,9.32923
0.7,0.1,0.3,4.86278,0,9.22673
0.7,0.1,0.4,4.83868,0,9.12423
0.7,0.1,0.5,4.81458,0,9.02173
0.7,0.1,0.6,4.79048,0,8.91923
0.7,0.1,0.7,4.76638,0,8.81673
0.7,0.1,0.8,4.74228,0,8.71423
0.7,0.1,0.9,4.71818,0,8.61173
0.7,0.1,1,4.69408,0,8.50923
0.7,0.2,0,4.81258,0,9.63433
0.7,0.2,0.1,4.78848,0,9.53183
0.7,0.2,0.2,4.76438,0,9.42933
0.7,0.2,0.3,4.74028,0,9.32683
0.7,0.2,0.4,4.71618,0,9.22433
0.7,0.2,0.5,4.69208,0,9.12183
0.7,0.2,0.6,4.66798,0,9.01933
0.7,0.2,0.7,4.64388,0,8.91683
0.7,0.2,0.8,4.61978,0,8.81433
0.7,0.2,0.9,4.59568,0,8.71183
0.7,0.2,1,4.57158,0,8.60933
0.7,0.3,0,4.69008,0,9.73443
0.7,0.3,0.1,4.66598,0,9.63193
0.7,0.3,0.2,4.64188,0,9.52943
0.7,0.3,0.3,4.61778,0,9.42693
0.7,0.3,0.4,4.59368,0,9.32443
0.7,0.3,0.5,4.56958,0,9.22193
0.7,0.3,0.6,4.54548,0,9.11943
0.7,0.3,0.7,4.52138,0,9.01693
0.7,0.3,0.8,4.49728,0,8.91443
0.7,0.3,0.9,4.47318,0,8.81193
0.7,0.3,1,4.44908,0,8.70943
0.7,0.4,0,4.56758,0,9.83453
0.7,0.4,0.1,4.54348,0,9.73203
0.7,0.4,0.2,4.51938,0,9.62953
0.7,0.4,0.3,4.49528,0,9.52703
0.7,0.4,0.4,4.47118,0,9.42453
0.7,0.4,0.5,4.44708,0,9.32203
0.7,0.4,0.6,4.42298,0,9.21953
0.7,0.4,0.7,4.39888,0,9.11703
0.7,0.4,0.8,4.37478,0,9.01453
0.7,0.4,0.9,4.35068,0,8.91203
0.7,0.4,1,4.32658,0,8.80953
0.7,0.5,0,4.44508,0,9.93463
0.7,0.5,0.1,4.42098,0,9.83213
0.7,0.5,0.2,4.39688,0,9.72963
0.7,0.5,0.3,4.37278,0,9.62713
0.7,0.5,0.4,4.34868,0,9.52463
0.7,0.5,0.5,4.32458,0,9.42213
0.7,0.5,0.6,4.30048,0,9.31963
0.7,0.5,0.7,4.27638,0,9.21713
0.7,0.5,0.8,4.25228,0,9.11463
0.7,0.5,0.9,4.22818,0,9.01213
0.7,0.5,1,4.20408,0,8.90963
0.7,0.6,0,4.32258,0,10.0347
0.7,0.6,0.1,4.29848,0,9.93223
0.7,0.6,0.2,4.27438,0,9.82973
0.7,0.6,0.3,4.25028,0,9.72723
0.7,0.6,0.4,4.22618,0,9.62473
0.7,0.6,0.5,4.20208,0,9.52223
0.7,0.6,0.6,4.17798,0,9.41973
0.7,0.6,0.7,4.15388,0,9.31723
0.7,0.6,0.8,4.12978,0,9.21473
0.7,0.6,0.9,4.10568,0,9.11223
0.7,0.6,1,4.08158,0,9.00973
0.7,0.7,0,4.20008,0,10.1348
0.7,0.7,0.1,4.17598,0,10.0323
0.7,0.7,0.2,4.15188,0,9.92983
0.7,0.7,0.3,4.12778,0,9.82733
0.7,0.7,0.4,4.10368,0,9.72483
0.7,0.7,0.5,4.07958,0,9.62233
0.7,0.7,0.6,4.05548,0,9.51983
0.7,0.7,0.7,4.03138,0,9.41733
0.7,0.7,0.8,4.00728,0,9.31483
0.7,0.7,0.9,3.98318,0,9.21233
0.7,0.7,1,3.95908,0,9.10983
0.7,0.8,0,4.07758,0,10.2349
0.7,0.8,0.1,4.05348,0,10.1324
0.7,0.8,0.2,4.02938,0,10.0299
0.7,0.8,0.3,4.00528,0,9.92743
0.7,0.8,0.4,3.98118,0,9.82493
0.7,0.8,0.5,3.95708,0,9.72243
0.7,0.8,0.6,3.93298,0,9.61993
0.7,0.8,0.7,3.90888,0,9.51743
0.7,0.8,0.8,3.88478,0,9.41493
0.7,0.8,0.9,3.86068,0,9.31243
0.7,0.8,1,3.83658,0,9.20993
0.7,0.9,0,3.95508,0,10.335
0.7,0.9,0.1,3.93098,0,10.2325
0.7,0.9,0.2,3.90688,0,10.13
0.7,0.9,0.3,3.88278,0,10.0275
0.7,0.9,0.4,3.85868,0,9.92503
0.7,0.9,0.5,3.83458,0,9.82253
0.7,0.9,0.6,3.81048,0,9.72003
0.7,0.9,0.7,3.78638,0,9.61753
0.7,0.9,0.8,3.76228,0,9.51503
0.7,0.9,0.9,3.73818,0,9.41253
0.7,0.9,1,3.71408,0,9.31003
0.7,1,0,3.83258,0,10.4351
0.7,1,0.1,3.80848,0,10.3326
0.7,1,0.2,3.78438,0,10.2301
0.7,1,0.3,3.76028,0,10.1276
0.7,1,0.4,3.73618,0,10.0251
0.7,1,0.5,3.71208,0,9.92263
0.7,1,0.6,3.68798,0,9.82013
0.7,1,0.7,3.66388,0,9.71763
0.7,1,0.8,3.63978,0,9.61513
0.7,1,0.9,3.61568,0,9.51263
0.7,1,1,3.59158,0,9.41013
0.8,0,0,5.84455,0,10.5956
0.8,0,0.1,5.82045,0,10.4931
0.8,0,0.2,5.79635,0,10.3906
0.8,0,0.3,5.77225,0,10.2881
0.8,0,0.4,5.74815,0,10.1856
0.8,0,0.5,5.72405,0,10.0831
0.8,0,0.6,5.69995,0,9.98057
0.8,0,0.7,5.67585,0,9.87807
0.8,0,0.8,5.65175,0,9.77557
0.8,0,0.9,5.62765,0,9.67307
0.8,0,1,5.60355,0,9.57057
0.8,0.1,0,5.72205,0,10.6957
0.8,0.1,0.1,5.69795,0,10.5932
0.8,0.1,0.2,5.67385,0,10.4907
0.8,0.1,0.3,5.64975,0,10.3882
0.8,0.1,0.4,5.62565,0,10.2857
0.8,0.1,0.5,5.60155,0,10.1832
0.8,0.1,0.6,5.57745,0,10.0807
0.8,0.1,0.7,5.55335,0,9.97817
0.8,0.1,0.8,5.52925,0,9.87567
0.8,0.1,0.9,5.50515,0,9.77317
0.8,0.1,1,5.48105,0,9.67067
0.8,0.2,0,5.59955,0,10.7958
0.8,0.2,0.1,5.57545,0,10.6933
0.8,0.2,0.2,5.55135,0,10.5908
0.8,0.2,0.3,5.52725,0,10.4883
0.8,0.2,0.4,5.50315,0,10.3858
0.8,0.2,0.5,5.47905,0,10.2833
0.8,0.2,0.6,5.45495,0,10.1808
0.8,0.2,0.7,5.43085,0,10.0783
0.8,0.2,0.8,5.40675,0,9.97577
0.8,0.2,0.9,5.38265,0,9.87327
0.8,0.2,1,5.35855,0,9.77077
0.8,0.3,0,5.47705,0,10.8959
0.8,0.3,0.1,5.45295,0,10.7934
0.8,0.3,0.2,5.42885,0,10.6909
0.8,0.3,0.3,5.40475,0,10.5884
0.8,0.3,0.4,5.38065,0,10.4859
0.8,0.3,0.5,5.35655,0,10.3834
0.8,0.3,0.6,5.33245,0,10.2809
0.8,0.3,0.7,5.30835,0,10.1784
0.8,0.3,0.8,5.28425,0,10.0759
0.8,0.3,0.9,5.26015,0,9.97337
0.8,0.3,1,5.23605,0,9.87087
0.8,0.4,0,5.35455,0,10.996
0.8,0.4,0.1,5.33045,0,10.8935
0.8,0.4,0.2,5.30635,0,10.791
0.8,0.4,0.3,5.28225,0,10.6885
0.8,0.4,0.4,5.25815,0,10.586
0.8,0.4,0.5,5.23405,0,10.4835
0.8,0.4,0.6,5.20995,0,10.381
0.8,0.4,0.7,5.18585,0,10.2785
0.8,0.4,0.8,5.16175,0,10.176
0.8,0.4,0.9,5.13765,0,10.0735
0.8,0.4,1,5.11355,0,9.97097
0.8,0.5,0,5.23205,0,11.0961
0.8,0.5,0.1,5.20795,0,10.9936
0.8,0.5,0.2,5.18385,0,10.8911
0.8,0.5,0.3,5.15975,0,10.7886
0.8,0.5,0.4,5.13565,0,10.6861
0.8,0.5,0.5,5.11155,0,10.5836
0.8,0.5,0.6,5.08745,0,10.4811
0.8,0.5,0.7,5.06335,0,10.3786
0.8,0.5,0.8,5.03925,0,10.2761
0.8,0.5,0.9,5.01515,0,10.1736
0.8,0.5,1,4.99105,0,10.0711
0.8,0.6,0,5.10955,0,11.1962
0.8,0.6,0.1,5.08545,0,11.0937
0.8,0.6,0.2,5.06135,0,10.9912
0.8,0.6,0.3,5.03725,0,10.8887
0.8,0.6,0.4,5.01315,0,10.7862
0.8,0.6,0.5,4.98905,0,10.6837
0.8,0.6,0.6,4.96495,0,10.5812
0.8,0.6,0.7,4.94085,0,10.4787
0.8,0.6,0.8,4.91675,0,10.3762
0.8,0.6,0.9,4.89265,0,10.2737
0.8,0.6,1,4.86855,0,10.1712
0.8,0.7,0,4.98705,0,11.2963
0.8,0.7,0.1,4.96295,0,11.1938
0.8,0.7,0.2,4.93885,0,11.0913
0.8,0.7,0.3,4.91475,0,10.9888
0.8,0.7,0.4,4.89065,0,10.8863
0.8,0.7,0.5,4.86655,0,10.7838
0.8,0.7,0.6,4.84245,0,10.6813
0.8,0.7,0.7,4.81835,0,10.5788
0.8,0.7,0.8,4.79425,0,10.4763
0.8,0.7,0.9,4.77015,0,10.3738
0.8,0.7,1,4.74605,0,10.2713
0.8,0.8,0,4.86455,0,11.3964
0.8,0.8,0.1,4.84045,0,11.2939
0.8,0.8,0.2,4.81635,0,11.1914
0.8,0.8,0.3,4.79225,0,11.0889
0.8,0.8,0.4,4.76815,0,10.9864
0.8,0.8,0.5,4.74405,0,10.8839
0.8,0.8,0.6,4.71995,0,10.7814
0.8,0.8,0.7,4.69585,0,10.6789
0.8,0.8,0.8,4.67175,0,10.5764
0.8,0.8,0.9,4.64765,0,10.4739
0.8,0.8,1,4.62355,0,10.3714
0.8,0.9,0,4.74205,0,11.4965
0.8,0.9,0.1,4.71795,0,11.394
0.8,0.9,0.2,4.69385,0,11.2915
0.8,0.9,0.3,4.66975,0,11.189
0.8,0.9,0.4,4.64565,0,11.0865
0.8,0.9,0.5,4.62155,0,10.984
0.8,0.9,0.6,4.59745,0,10.8815
0.8,0.9,0.7,4.57335,0,10.779
0.8,0.9,0.8,4.54925,0,10.6765
0.8,0.9,0.9,4.52515,0,10.574
0.8,0.9,1,4.50105,0,10.4715
0.8,1,0,4.61955,0,11.5966
0.8,1,0.1,4.59545,0,11.4941
0.8,1,0.2,4.57135,0,11.3916
0.8,1,0.3,4.54725,0,11.2891
0.8,1,0.4,4.52315,0,11.1866
0.8,1,0.5,4.49905,0,11.0841
0.8,1,0.6,4.47495,0,10.9816
0.8,1,0.7,4.45085,0,10.8791
0.8,1,0.8,4.42675,0,10.7766
0.8,1,0.9,4.40265,0,10.6741
0.8,1,1,4.37855,0,10.5716
0.9,0,0,6.63152,0,11.757
0.9,0,0.1,6.60742,0,11.6545
0.9,0,0.2,6.58332,0,11.552
0.9,0,0.3,6.55922,0,11.4495
0.9,0,0.4,6.53512,0,11.347
0.9,0,0.5,6.51102,0,11.2445
0.9,0,0.6,6.48692,0,11.142
0.9,0,0.7,6.46282,0,11.0395
0.9,0,0.8,6.43872,0,10.937
0.9,0,0.9,6.41462,0,10.8345
0.9,0,1,6.39052,0,10.732
0.9,0.1,0,6.50902,0,11.8571
0.9,0.1,0.1,6.48492,0,11.7546
0.9,0.1,0.2,6.46082,0,11.6521
0.9,0.1,0.3,6.43672,0,11.5496
0.9,0.1,0.4,6.41262,0,11.4471
0.9,0.1,0.5,6.38852,0,11.3446
0.9,0.1,0.6,6.36442,0,11.2421
0.9,0.1,0.7,6.34032,0,11.1396
0.9,0.1,0.8,6.31622,0,11.0371
0.9,0.1,0.9,6.29212,0,10.9346
0.9,0.1,1,6.26802,0,10.8321
0.9,0.2,0,6.38652,0,11.9572
0.9,0.2,0.1,6.36242,0,11.8547
0.9,0.2,0.2,6.33832,0,11.7522
0.9,0.2,0.3,6.31422,0,11.6497
0.9,0.2,0.4,6.29012,0,11.5472
0.9,0.2,0.5,6.26602,0,11.4447
0.9,0.2,0.6,6.24192,0,11.3422
0.9,0.2,0.7,6.21782,0,11.2397
0.9,0.2,0.8,6.19372,0,11.1372
0.9,0.2,0.9,6.16962,0,11.0347
0.9,0.2,1,6.14552,0,10.9322
0.9,0.3,0,6.26402,0,12.0573
0.9,0.3,0.1,6.23992,0,11.9548
0.9,0.3,0.2,6.21582,0,11.8523
0.9,0.3,0.3,6.19172,0,11.7498
0.9,0.3,0.4,6.16762,0,11.6473
0.9,0.3,0.5,6.14352,0,11.5448
0.9,0.3,0.6,6.11942,0,11.4423
0.9,0.3,0.7,6.09532,0,11.3398
0.9,0.3,0.8,6.07122,0,11.2373
0.9,0.3,0.9,6.04712,0,11.1348
0.9,0.3,1,6.02302,0,11.0323
0.9,0.4,0,6.14152,0,12.1574
0.9,0.4,0.1,6.11742,0,12.0549
0.9,0.4,0.2,6.09332,0,11.9524
0.9,0.4,0.3,6.06922,0,11.8499
0.9,0.4,0.4,6.04512,0,11.7474
0.9,0.4,0.5,6.02102,0,11.6449
0.9,0.4,0.6,5.99692,0,11.5424
0.9,0.4,0.7,5.97282,0,11.4399
0.9,0.4,0.8,5.94872,0,11.3374
0.9,0.4,0.9,5.92462,0,11.2349
0.9,0.4,1,5.90052,0,11.1324
0.9,0.5,0,6.01902,0,12.2575
0.9,0.5,0.1,5.99492,0,12.155
0.9,0.5,0.2,5.97082,0,12.0525
0.9,0.5,0.3,5.94672,0,11.95
0.9,0.5,0.4,5.92262,0,11.8475
0.9,0.5,0.5,5.89852,0,11.745
0.9,0.5,0.6,5.87442,0,11.6425
0.9,0.5,0.7,5.85032,0,11.54
0.9,0.5,0.8,5.82622,0,11.4375
0.9,0.5,0.9,5.80212,0,11.335
0.9,0.5,1,5.77802,0,11.2325
0.9,0.6,0,5.89652,0,12.3576
0.9,0.6,0.1,5.87242,0,12.2551
0.9,0.6,0.2,5.84832,0,12.1526
0.9,0.6,0.3,5.82422,0,12.0501
0.9,0.6,0.4,5.80012,0,11.9476
0.9,0.6,0.5,5.77602,0,11.8451
0.9,0.6,0.6,5.75192,0,11.7426
0.9,0.6,0.7,5.72782,0,11.6401
0.9,0.6,0.8,5.70372,0,11.5376
0.9,0.6,0.9,5.67962,0,11.4351
0.9,0.6,1,5.65552,0,11.3326
0.9,0.7,0,5.77402,0,12.4577
0.9,0.7,0.1,5.74992,0,12.3552
0.9,0.7,0.2,5.72582,0,12.2527
0.9,0.7,0.3,5.70172,0,12.1502
0.9,0.7,0.4,5.67762,0,12.0477
0.9,0.7,0.5,5.65352,0,11.9452
0.9,0.7,0.6,5.62942,0,11.8427
0.9,0.7,0.7,5.60532,0,11.7402
0.9,0.7,0.8,5.58122,0,11.6377
0.9,0.7,0.9,5.55712,0,11.5352
0.9,0.7,1,5.53302,0,11.4327
0.9,0.8,0,5.65152,0,12.5578
0.9,0.8,0.1,5.62742,0,12.4553
0.9,0.8,0.2,5.60332,0,12.3528
0.9,0.8,0.3,5.57922,0,12.2503
0.9,0.8,0.4,5.55512,0,12.1478
0.9,0.8,0.5,5.53102,0,12.0453
0.9,0.8,0.6,5.50692,0,11.9428
0.9,0.8,0.7,5.48282,0,11.8403
0.9,0.8,0.8,5.45872,0,11.7378
0.9,0.8,0.9,5.43462,0,11.6353
0.9,0.8,1,5.41052,0,11.5328
0.9,0.9,0,5.52902,0,12.6579
0.9,0.9,0.1,5.50492,0,12.5554
0.9,0.9,0.2,5.48082,0,12.4529
0.9,0.9,0.3,5.45672,0,12.3504
0.9,0.9,0.4,5.43262,0,12.2479
0.9,0.9,0.5,5.40852,0,12.1454
0.9,0.9,0.6,5.38442,0,12.0429
0.9,0.9,0.7,5.36032,0,11.9404
0.9,0.9,0.8,5.33622,0,11.8379
0.9,0.9,0.9,5.31212,0,11.7354
0.9,0.9,1,5.28802,0,11.6329
0.9,1,0,5.40652,0,12.758
0.9,1,0.1,5.38242,0,12.6555
0.9,1,0.2,5.35832,0,12.553
0.9,1,0.3,5.33422,0,12.4505
0.9,1,0.4,5.31012,0,12.348
0.9,1,0.5,5.28602,0,12.2455
0.9,1,0.6,5.26192,0,12.143
0.9,1,0.7,5.23782,0,12.0405
0.9,1,0.8,5.21372,0,11.938
0.9,1,0.9,5.18962,0,11.8355
0.9,1,1,5.16552,0,11.733
1,0,0,7.41849,0,12.9185
1,0,0.1,7.39439,0,12.816
1,0,0.2,7.37029,0,12.7135
1,0,0.3,7.34619,0,12.611
1,0,0.4,7.32209,0,12.5085
1,0,0.5,7.29799,0,12.406
1,0,0.6,7.27389,0,12.3035
1,0,0.7,7.24979,0,12.201
1,0,0.8,7.22569,0,12.0985
1,0,0.9,7.20159,0,11.996
1,0,1,7.17749,0,11.8935
1,0.1,0,7.29599,0,13.0186
1,0.1,0.1,7.27189,0,12.9161
1,0.1,0.2,7.24779,0,12.8136
1,0.1,0.3,7.22369,0,12.7111
1,0.1,0.4,7.19959,0,12.6086
1,0.1,0.5,7.17549,0,12.5061
1,0.1,0.6,7.15139,0,12.4036
1,0.1,0.7,7.12729,0,12.3011
1,0.1,0.8,7.10319,0,12.1986
1,0.1,0.9,7.07909,0,12.0961
1,0.1,1,7.05499,0,11.9936
1,0.2,0,7.17349,0,13.1187
1,0.2,0.1,7.14939,0,13.0162
1,0.2,0.2,7.12529,0,12.9137
1,0.2,0.3,7.10119,0,12.8112
1,0.2,0.4,7.07709,0,12.7087
1,0.2,0.5,7.05299,0,12.6062
1,0.2,0.6,7.02889,0,12.5037
1,0.2,0.7,7.00479,0,12.4012
1,0.2,0.8,6.98069,0,12.2987
1,0.2,0.9,6.95659,0,12.1962
