% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principle axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=6, Fri Feb  2 02:41:56 2018
1 12 -0.0265547347669 -6.78631987964e-05 7.33883655314e-05 0.0224089950191 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
2 24 -0.041245934704 -3.29190988078e-09 0.000478728066468 0.0324701923893 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
3 36 -0.0463480704414 -0.000586574695905 0.000100281268809 0.061949999457 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
4 48 -0.0703894539626 -1.19296917903e-05 0.000709041888416 0.0396906108409 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
5 60 -0.0679420502191 -0.000100191711662 9.98249426012e-05 0.0671522410217 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
6 72 -0.0734068183351 -0.000232550556055 0.00104020765219 0.0696787582147 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
7 84 -0.080042056572 -0.000282784662563 0.00182170064098 0.0808887704197 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
8 96 -0.0813682755172 -0.000173941424761 0.000326362331792 0.0818297013062 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
9 108 -0.0879360705425 -0.000764519581303 0.000196105275885 0.0909453566952 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
10 120 -0.0833188371396 -5.46163954563e-05 0.000188942495707 0.0968888313839 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
11 132 -0.0869924301226 -0.000863809307954 0.000684612429486 0.0886032620661 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
12 144 -0.0913614219433 -0.000827244387993 0.000800975310621 0.0921832484887 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
13 156 -0.11288847939 -0.000201967938 0.000713079521362 0.0938646116735 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
14 168 -0.111576108597 -0.00209216983671 0.00161305032567 0.115243024511 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
15 180 -0.118349981391 -0.00102507924784 0.000153517541618 0.14874025045 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
16 192 -0.119045460193 -0.000516407649988 0.000888237750227 0.153529967764 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
17 204 -0.130253558294 -0.00177047624882 0.000267917275308 0.181457403751 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
18 216 -0.120629301409 -0.000107340994609 0.000214952251721 0.209723065345 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
19 228 -0.125836691892 -7.15523227712e-05 0.00100458718277 0.224085351588 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
20 240 -0.160290068221 -0.000197765230598 0.000673252865151 0.216115528781 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
21 252 -0.176363699469 -0.00100411349574 0.000128231795175 0.222716630425 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
22 264 -0.193959818903 -0.000554508652294 0.00216377404068 0.231704056306 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
23 276 -0.195434572408 -0.00343354417473 0.000195833707275 0.254694765775 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
24 288 -0.20015857827 -0.00385666981086 0.000163958015234 0.256541715783 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
25 300 -0.221510861412 -0.000511262522425 7.84360387302e-07 0.269693232398 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
26 312 -0.235659513273 -0.000564910896034 0.00107888229315 0.293162592304 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
27 324 -0.244028722021 -0.00451790102598 0.000480117302181 0.297400040326 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
28 336 -0.262314942553 -0.00105524133647 0.000861934169995 0.295723991635 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
29 348 -0.278731553168 -0.00135258316505 0.00107925043909 0.299318957619 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
30 360 -0.273137561312 -0.000827021292539 0.000846255494361 0.295452435108 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
31 372 -0.285475497558 -0.000211059660347 0.00195036127768 0.280731556656 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
